0.034452808;0.046612623
0.065720903;0.034452808
0.284887087;0.065720903
0.412275622;0.284887087
0.371742907;0.412275622
0.426751592;0.371742907
0.394904459;0.426751592
0.216850029;0.394904459
0.140127389;0.216850029
0.113491604;0.140127389
0.079328315;0.113491604
0.123045744;0.079328315
0.072379849;0.123045744
0.169658367;0.072379849
0.287782281;0.169658367
0.22119282;0.287782281
0.392009265;0.22119282
0.302258251;0.392009265
0.201215981;0.302258251
0.200636943;0.201215981
0.161551824;0.200636943
0.128257093;0.161551824
0.083092067;0.128257093
0.113781123;0.083092067
0.134337001;0.113781123
0.14910249;0.134337001
0.188766647;0.14910249
0.481760278;0.188766647
0.351476549;0.481760278
0.302258251;0.351476549
0.258830342;0.302258251
0.143601621;0.258830342
0.112333526;0.143601621
0.089171975;0.112333526
0.079617834;0.089171975
0.061378112;0.079617834
0.068326578;0.061378112
0.136653156;0.068326578
0.16850029;0.136653156
0.363057325;0.16850029
0.381007528;0.363057325
0.515634047;0.381007528
0.224377533;0.515634047
0.186160973;0.224377533
0.128257093;0.186160973
0.123914302;0.128257093
0.091777649;0.123914302
0.045744065;0.091777649
0.065141865;0.045744065
0.113202085;0.065141865
0.362188767;0.113202085
0.739432542;0.362188767
0.775622467;0.739432542
0.748118124;0.775622467
0.366821077;0.748118124
0.307180081;0.366821077
0.198610307;0.307180081
